2025-11-19 02:00:49,565 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-19 02:00:49,587 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-19 02:00:49,608 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-19 02:00:49,611 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-19 02:00:49,821 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-19 02:01:33,153 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-19 02:01:33,176 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-19 02:01:33,200 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-19 02:01:33,204 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-19 02:01:33,414 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-19 02:02:16,450 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-19 02:02:16,472 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-19 02:02:16,492 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-19 02:02:16,496 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-19 02:02:16,703 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-19 03:10:21,329 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
